"location","date","vaccine","total_vaccinations","id"
"European Union","2021-10-21","Sinovac",2564,36147
"European Union","2021-10-21","Sputnik V",1844499,36148
"European Union","2021-10-22","Covaxin",19,36149
"European Union","2021-10-22","Johnson&Johnson",15701202,36150
"European Union","2021-10-22","Moderna",59987202,36151
"European Union","2021-10-22","Novavax",2,36152
"European Union","2021-10-22","Oxford/AstraZeneca",67309314,36153
"European Union","2021-10-22","Pfizer/BioNTech",425384673,36154
"European Union","2021-10-22","Sinopharm/Beijing",2139761,36155
"European Union","2021-10-22","Sinovac",2584,36156
"European Union","2021-10-22","Sputnik V",1844816,36157
"European Union","2021-10-23","Covaxin",19,36158
"European Union","2021-10-23","Johnson&Johnson",15746807,36159
"European Union","2021-10-23","Moderna",60023214,36160
"European Union","2021-10-23","Novavax",2,36161
"European Union","2021-10-23","Oxford/AstraZeneca",67309641,36162
"European Union","2021-10-23","Pfizer/BioNTech",425740277,36163
"European Union","2021-10-23","Sinopharm/Beijing",2139761,36164
"European Union","2021-10-23","Sinovac",2584,36165
"European Union","2021-10-23","Sputnik V",1844816,36166
"European Union","2021-10-24","Covaxin",19,36167
"European Union","2021-10-24","Johnson&Johnson",15786250,36168
"European Union","2021-10-24","Moderna",60038458,36169
"European Union","2021-10-24","Novavax",2,36170
"European Union","2021-10-24","Oxford/AstraZeneca",67309759,36171
"European Union","2021-10-24","Pfizer/BioNTech",425898651,36172
"European Union","2021-10-24","Sinopharm/Beijing",2139761,36173
"European Union","2021-10-24","Sinovac",2584,36174
"European Union","2021-10-24","Sputnik V",1844816,36175
"European Union","2021-10-25","Covaxin",19,36176
"European Union","2021-10-25","Johnson&Johnson",15840595,36177
"European Union","2021-10-25","Moderna",60077849,36178
"European Union","2021-10-25","Novavax",2,36179
"European Union","2021-10-25","Oxford/AstraZeneca",67310889,36180
"European Union","2021-10-25","Pfizer/BioNTech",426399665,36181
"European Union","2021-10-25","Sinopharm/Beijing",2139761,36182
"European Union","2021-10-25","Sinovac",2584,36183
"European Union","2021-10-25","Sputnik V",1844816,36184
"European Union","2021-10-26","Covaxin",19,36185
"European Union","2021-10-26","Johnson&Johnson",15908384,36186
"European Union","2021-10-26","Moderna",60121947,36187
"European Union","2021-10-26","Novavax",2,36188
"European Union","2021-10-26","Oxford/AstraZeneca",67311749,36189
"European Union","2021-10-26","Pfizer/BioNTech",427014767,36190
"European Union","2021-10-26","Sinopharm/Beijing",2139761,36191
"European Union","2021-10-26","Sinovac",2584,36192
"European Union","2021-10-26","Sputnik V",1844816,36193
"European Union","2021-10-27","Covaxin",19,36194
"European Union","2021-10-27","Johnson&Johnson",15977286,36195
"European Union","2021-10-27","Moderna",60168940,36196
"European Union","2021-10-27","Novavax",2,36197
"European Union","2021-10-27","Oxford/AstraZeneca",67312250,36198
"European Union","2021-10-27","Pfizer/BioNTech",427719908,36199
"European Union","2021-10-27","Sinopharm/Beijing",2139761,36200
"European Union","2021-10-27","Sinovac",2584,36201
"European Union","2021-10-27","Sputnik V",1844816,36202
"European Union","2021-10-28","Covaxin",19,36203
"European Union","2021-10-28","Johnson&Johnson",16034351,36204
"European Union","2021-10-28","Moderna",60216759,36205
"European Union","2021-10-28","Novavax",2,36206
"European Union","2021-10-28","Oxford/AstraZeneca",67313876,36207
"European Union","2021-10-28","Pfizer/BioNTech",428353973,36208
"European Union","2021-10-28","Sinopharm/Beijing",2139761,36209
"European Union","2021-10-28","Sinovac",2584,36210
"European Union","2021-10-28","Sputnik V",1844816,36211
"European Union","2021-10-29","Covaxin",19,36212
"European Union","2021-10-29","Johnson&Johnson",16237753,36213
"European Union","2021-10-29","Moderna",60432142,36214
"European Union","2021-10-29","Novavax",2,36215
"European Union","2021-10-29","Oxford/AstraZeneca",67319765,36216
"European Union","2021-10-29","Pfizer/BioNTech",431162870,36217
"European Union","2021-10-29","Sinopharm/Beijing",2143905,36218
"European Union","2021-10-29","Sinovac",2594,36219
"European Union","2021-10-29","Sputnik V",1844983,36220
"European Union","2021-10-30","Covaxin",19,36221
"European Union","2021-10-30","Johnson&Johnson",16270748,36222
"European Union","2021-10-30","Moderna",60463814,36223
"European Union","2021-10-30","Novavax",2,36224
"European Union","2021-10-30","Oxford/AstraZeneca",67320178,36225
"European Union","2021-10-30","Pfizer/BioNTech",431496642,36226
"European Union","2021-10-30","Sinopharm/Beijing",2143905,36227
"European Union","2021-10-30","Sinovac",2594,36228
"European Union","2021-10-30","Sputnik V",1844983,36229
"European Union","2021-10-31","Covaxin",19,36230
"European Union","2021-10-31","Johnson&Johnson",16292410,36231
"European Union","2021-10-31","Moderna",60474357,36232
"European Union","2021-10-31","Novavax",2,36233
"European Union","2021-10-31","Oxford/AstraZeneca",67320271,36234
"European Union","2021-10-31","Pfizer/BioNTech",431627774,36235
"European Union","2021-10-31","Sinopharm/Beijing",2143905,36236
"European Union","2021-10-31","Sinovac",2594,36237
"European Union","2021-10-31","Sputnik V",1844983,36238
"European Union","2021-11-01","Covaxin",19,36239
"European Union","2021-11-01","Johnson&Johnson",16325062,36240
"European Union","2021-11-01","Moderna",60493129,36241
"European Union","2021-11-01","Novavax",2,36242
"European Union","2021-11-01","Oxford/AstraZeneca",67320572,36243
"European Union","2021-11-01","Pfizer/BioNTech",431841538,36244
"European Union","2021-11-01","Sinopharm/Beijing",2143905,36245
"European Union","2021-11-01","Sinovac",2594,36246
"European Union","2021-11-01","Sputnik V",1844983,36247
"European Union","2021-11-02","Covaxin",19,36248
"European Union","2021-11-02","Johnson&Johnson",16358386,36249
"European Union","2021-11-02","Moderna",60537836,36250
"European Union","2021-11-02","Novavax",2,36251
"European Union","2021-11-02","Oxford/AstraZeneca",67321301,36252
"European Union","2021-11-02","Pfizer/BioNTech",432440884,36253
"European Union","2021-11-02","Sinopharm/Beijing",2143905,36254
"European Union","2021-11-02","Sinovac",2594,36255
"European Union","2021-11-02","Sputnik V",1844983,36256
"European Union","2021-11-03","Covaxin",19,36257
"European Union","2021-11-03","Johnson&Johnson",16392534,36258
"European Union","2021-11-03","Moderna",60585963,36259
"European Union","2021-11-03","Novavax",2,36260
"European Union","2021-11-03","Oxford/AstraZeneca",67323724,36261
"European Union","2021-11-03","Pfizer/BioNTech",433189318,36262
"European Union","2021-11-03","Sinopharm/Beijing",2143905,36263
"European Union","2021-11-03","Sinovac",2594,36264
"European Union","2021-11-03","Sputnik V",1844983,36265
"European Union","2021-11-04","Covaxin",19,36266
"European Union","2021-11-04","Johnson&Johnson",16424609,36267
"European Union","2021-11-04","Moderna",60640583,36268
"European Union","2021-11-04","Novavax",2,36269
"European Union","2021-11-04","Oxford/AstraZeneca",67324126,36270
"European Union","2021-11-04","Pfizer/BioNTech",433925354,36271
"European Union","2021-11-04","Sinopharm/Beijing",2143905,36272
"European Union","2021-11-04","Sinovac",2594,36273
"European Union","2021-11-04","Sputnik V",1844983,36274
"European Union","2021-11-05","Covaxin",19,36275
"European Union","2021-11-05","Johnson&Johnson",16589258,36276
"European Union","2021-11-05","Moderna",60937396,36277
"European Union","2021-11-05","Novavax",2,36278
"European Union","2021-11-05","Oxford/AstraZeneca",67326392,36279
"European Union","2021-11-05","Pfizer/BioNTech",437158244,36280
"European Union","2021-11-05","Sinopharm/Beijing",2148920,36281
"European Union","2021-11-05","Sinovac",2603,36282
"European Union","2021-11-05","Sputnik V",1845024,36283
"European Union","2021-11-06","Covaxin",19,36284
"European Union","2021-11-06","Johnson&Johnson",16608125,36285
"European Union","2021-11-06","Moderna",60978333,36286
"European Union","2021-11-06","Novavax",2,36287
"European Union","2021-11-06","Oxford/AstraZeneca",67326501,36288
"European Union","2021-11-06","Pfizer/BioNTech",437539991,36289
"European Union","2021-11-06","Sinopharm/Beijing",2148920,36290
"European Union","2021-11-06","Sinovac",2603,36291
"European Union","2021-11-06","Sputnik V",1845024,36292
"European Union","2021-11-07","Covaxin",19,36293
"European Union","2021-11-07","Johnson&Johnson",16620377,36294
"European Union","2021-11-07","Moderna",60995441,36295
"European Union","2021-11-07","Novavax",2,36296
"European Union","2021-11-07","Oxford/AstraZeneca",67326545,36297
"European Union","2021-11-07","Pfizer/BioNTech",437691878,36298
"European Union","2021-11-07","Sinopharm/Beijing",2148920,36299
"European Union","2021-11-07","Sinovac",2603,36300
"European Union","2021-11-07","Sputnik V",1845024,36301
"European Union","2021-11-08","Covaxin",19,36302
"European Union","2021-11-08","Johnson&Johnson",16642884,36303
"European Union","2021-11-08","Moderna",61047435,36304
"European Union","2021-11-08","Novavax",2,36305
"European Union","2021-11-08","Oxford/AstraZeneca",67327249,36306
"European Union","2021-11-08","Pfizer/BioNTech",438305199,36307
"European Union","2021-11-08","Sinopharm/Beijing",2148920,36308
"European Union","2021-11-08","Sinovac",2603,36309
"European Union","2021-11-08","Sputnik V",1845024,36310
"European Union","2021-11-09","Covaxin",19,36311
"European Union","2021-11-09","Johnson&Johnson",16667497,36312
"European Union","2021-11-09","Moderna",61109924,36313
"European Union","2021-11-09","Novavax",2,36314
"European Union","2021-11-09","Oxford/AstraZeneca",67328472,36315
"European Union","2021-11-09","Pfizer/BioNTech",439121026,36316
"European Union","2021-11-09","Sinopharm/Beijing",2148920,36317
"European Union","2021-11-09","Sinovac",2603,36318
"European Union","2021-11-09","Sputnik V",1845024,36319
"European Union","2021-11-10","Covaxin",19,36320
"European Union","2021-11-10","Johnson&Johnson",16690546,36321
"European Union","2021-11-10","Moderna",61176380,36322
"European Union","2021-11-10","Novavax",2,36323
"European Union","2021-11-10","Oxford/AstraZeneca",67329126,36324
"European Union","2021-11-10","Pfizer/BioNTech",440056484,36325
"European Union","2021-11-10","Sinopharm/Beijing",2148920,36326
"European Union","2021-11-10","Sinovac",2603,36327
"European Union","2021-11-10","Sputnik V",1845024,36328
"European Union","2021-11-11","Covaxin",19,36329
"European Union","2021-11-11","Johnson&Johnson",16713521,36330
"European Union","2021-11-11","Moderna",61236594,36331
"European Union","2021-11-11","Novavax",2,36332
"European Union","2021-11-11","Oxford/AstraZeneca",67329903,36333
"European Union","2021-11-11","Pfizer/BioNTech",440773468,36334
"European Union","2021-11-11","Sinopharm/Beijing",2148920,36335
"European Union","2021-11-11","Sinovac",2603,36336
"European Union","2021-11-11","Sputnik V",1845024,36337
"European Union","2021-11-12","Covaxin",19,36338
"European Union","2021-11-12","Johnson&Johnson",16869499,36339
"European Union","2021-11-12","Moderna",61698915,36340
"European Union","2021-11-12","Novavax",2,36341
"European Union","2021-11-12","Oxford/AstraZeneca",67332603,36342
"European Union","2021-11-12","Pfizer/BioNTech",445219708,36343
"European Union","2021-11-12","Sinopharm/Beijing",2155268,36344
"European Union","2021-11-12","Sinovac",2611,36345
"European Union","2021-11-12","Sputnik V",1845059,36346
"European Union","2021-11-13","Covaxin",19,36347
"European Union","2021-11-13","Johnson&Johnson",16884723,36348
"European Union","2021-11-13","Moderna",61751533,36349
"European Union","2021-11-13","Novavax",2,36350
"European Union","2021-11-13","Oxford/AstraZeneca",67332776,36351
"European Union","2021-11-13","Pfizer/BioNTech",445673715,36352
"European Union","2021-11-13","Sinopharm/Beijing",2155268,36353
"European Union","2021-11-13","Sinovac",2611,36354
"European Union","2021-11-13","Sputnik V",1845059,36355
"European Union","2021-11-14","Covaxin",19,36356
"European Union","2021-11-14","Johnson&Johnson",16894315,36357
"European Union","2021-11-14","Moderna",61773281,36358
"European Union","2021-11-14","Novavax",2,36359
"European Union","2021-11-14","Oxford/AstraZeneca",67332872,36360
"European Union","2021-11-14","Pfizer/BioNTech",445871641,36361
"European Union","2021-11-14","Sinopharm/Beijing",2155268,36362
"European Union","2021-11-14","Sinovac",2611,36363
"European Union","2021-11-14","Sputnik V",1845059,36364
"European Union","2021-11-15","Covaxin",19,36365
"European Union","2021-11-15","Johnson&Johnson",16913248,36366
"European Union","2021-11-15","Moderna",61837607,36367
"European Union","2021-11-15","Novavax",2,36368
"European Union","2021-11-15","Oxford/AstraZeneca",67333707,36369
"European Union","2021-11-15","Pfizer/BioNTech",446611621,36370
"European Union","2021-11-15","Sinopharm/Beijing",2155268,36371
"European Union","2021-11-15","Sinovac",2611,36372
"European Union","2021-11-15","Sputnik V",1845059,36373
"European Union","2021-11-16","Covaxin",19,36374
"European Union","2021-11-16","Johnson&Johnson",16934696,36375
"European Union","2021-11-16","Moderna",61915249,36376
"European Union","2021-11-16","Novavax",2,36377
"European Union","2021-11-16","Oxford/AstraZeneca",67334390,36378
"European Union","2021-11-16","Pfizer/BioNTech",447636034,36379
"European Union","2021-11-16","Sinopharm/Beijing",2155268,36380
"European Union","2021-11-16","Sinovac",2611,36381
"European Union","2021-11-16","Sputnik V",1845059,36382
"European Union","2021-11-17","Covaxin",19,36383
"European Union","2021-11-17","Johnson&Johnson",16952926,36384
"European Union","2021-11-17","Moderna",61992654,36385
"European Union","2021-11-17","Novavax",2,36386
"European Union","2021-11-17","Oxford/AstraZeneca",67334684,36387
"European Union","2021-11-17","Pfizer/BioNTech",448709503,36388
"European Union","2021-11-17","Sinopharm/Beijing",2155268,36389
"European Union","2021-11-17","Sinovac",2611,36390
"European Union","2021-11-17","Sputnik V",1845059,36391
"European Union","2021-11-18","Covaxin",19,36392
"European Union","2021-11-18","Johnson&Johnson",16974259,36393
"European Union","2021-11-18","Moderna",62082923,36394
"European Union","2021-11-18","Novavax",2,36395
"European Union","2021-11-18","Oxford/AstraZeneca",67335356,36396
"European Union","2021-11-18","Pfizer/BioNTech",449827924,36397
"European Union","2021-11-18","Sinopharm/Beijing",2155268,36398
"European Union","2021-11-18","Sinovac",2611,36399
"European Union","2021-11-18","Sputnik V",1845059,36400
"European Union","2021-11-19","Covaxin",19,36401
"European Union","2021-11-19","Johnson&Johnson",17131528,36402
"European Union","2021-11-19","Moderna",62706158,36403
"European Union","2021-11-19","Novavax",2,36404
"European Union","2021-11-19","Oxford/AstraZeneca",67338357,36405
"European Union","2021-11-19","Pfizer/BioNTech",455399274,36406
"European Union","2021-11-19","Sinopharm/Beijing",2162416,36407
"European Union","2021-11-19","Sinovac",2620,36408
"European Union","2021-11-19","Sputnik V",1845103,36409
"European Union","2021-11-20","Covaxin",19,36410
"European Union","2021-11-20","Johnson&Johnson",17148158,36411
"European Union","2021-11-20","Moderna",62781390,36412
